reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
768b7fd3-2394-421f-9dae-b6526cced45f,meisya putri rosandi,https://play-lh.googleusercontent.com/a/ACg8ocLXzoNgx5BILFp5gKf3GXMCvOibdSCr6j3ulRixzPKftE0hITc=mo,"sangat kecewa kali ini dengan shopee pengirimannya lambat, tidak sesuai dengan estimasi awal pengiriman. garansi tepat waktu tidak menjamin kan pengiriman. pengiriman biasa smpe 2-3 hari sudah sampai ini udah 8 hari ga sampai sampai, udah pengiriman nya ga ada update nya barang masih disitu situ aja. pengirimannya buruk.",1,6,3.38.35,2024-12-20 02:13:39,"Hi kak, maaf banget udah buat kamu ga nyaman terkait kendala pesanan belum sampai. Agar aku bisa bantu kakak bisa DM aku nih kak ke sosmed resmi Shopee yaitu @Shopee_id/@Shopeecare yaa, dengan senang hati pasti akan aku bantu kak. aku tunggu di DM ya kak. sehat selalu ^CP",2024-12-20 03:32:52,3.38.35
056ea779-f2d8-4a3c-82be-3f7008b23201,Dioption,https://play-lh.googleusercontent.com/a-/ALV-UjXBaXL1jryJGu40dZvHHvg13ZmS4HRuytmYAiU8mcwiEZs2z4PO,Potongan untuk seller mengerikan.. Tidak menentu.. Ukuran sudah akurat berat akurat Tinggal drop Beberapa kali kirim kepotong bahkan lebih dari 40% pendapat nya.. edan rampok. Sudah ke cs belum ada perkembangan Kalau menjadi buyer.. Kota sudah d cari biar dekat. Ternyata mereka kirim dari luar kota yang tertera jadi seperti dropseller.. semakin banyak dan bikin gak nyaman kalau btuh barang cepat,1,12,3.40.11,2024-12-18 08:59:19,"Hai kak maaf udh bikin ga nyaman terkait kendala pd aplikasi. Mimin saranin kakak dpt pastikan utk memperbarui aplikasi Shopee, jaringan internet stabil, hapus beberapa produk di keranjang yang belum ingin dibeli & clear cache di perangkat kakak. Kalo kakak masih berkendala jgn sungkan colek mimin ke DM @shopee_id / @shopeecare. Sehat selalu 🙏^QR",2024-08-28 09:23:53,3.40.11
36b314d6-72c5-487e-885c-dd28350c070c,United Irfan,https://play-lh.googleusercontent.com/a-/ALV-UjV1E-EX4dBCxCKy8mgXBSmaho7aIX7VFbpV46iJU9LKMrOIwqI0ig,"Dari awal kenal belanja online ya disini, dengan banyak promo cashback flash sale dan jaminan harga murahnya. Bukan hanya itu ditambah dengan fitur shoopefood yg sangat memudahkan buat anak kos seperti diriku ini dikala mager buat keluar cari makan",5,1,3.40.11,2024-12-22 02:39:36,"Hi kak, makasih banget untuk bintang dan reviewnya. Semoga Shopee selalu bikin kamu puas dengan layanan dan produknya. Jangan lupa untuk ceki-ceki promo menarik dari shopee terus yaa kak. kalau ada kendala/pertanyaan terkait Shopee kakak bisa DM IG @Shopee_id / @Shopeecare_id ya. Have a great day^JD",2024-12-22 03:23:31,3.40.11
50be4aa8-9095-4241-926a-284d99030be6,Asep Burhan,https://play-lh.googleusercontent.com/a-/ALV-UjXNfv42pMwN3BrGdYybik575uPWQf006vaWIVVGKVB0Xf0SBHQ,"Saya ingin supaya TIDAK terulang lagi tentang masalah salah pengiriman barang, ku harap yang ku inginkan yaitu disaat sudah memesan suatu barang, si penjual harap ngirim fotonya apakah barang itu yang dikirim kan SESUAI atau TIDAK,baru ketika sudah melihat foto dari penjual sesuai dengan yang diinginkan, boleh mengirim barangnya!.😠😓😫",1,87,3.38.35,2024-12-09 11:16:20,"Hai kak, maaf ya udah buat kamu ga nyaman. Shopee akan jadikan masukan kamu sebagai bahan evaluasi agar membuat shopee menjadi lebih baik lagi dan membuat seluruh penggunanya merasa nyaman. Untuk aku bantu pengecekan lebih lanjut boleh infokan detail kendala, username dan no pesanan kamu ke DM @Shopee_id / @Shopeecare ya. Ditunggu^MS",2024-12-09 12:24:09,3.38.35
17239d60-1e14-4310-8eab-0ddb2b414129,Sela zein,https://play-lh.googleusercontent.com/a/ACg8ocLlR1--mSfi_O52CLXK6vWcia28V8sCmf-WhfiV2sfH58OU2ig=mo,Parah banget shope adain expdisi SPX apalagi spx hemat dan standard jangan harap paket datang tepat waktu atau malah paket ilang . Masa harus di komplen dulu baru gerak ih ekspedisi paling najis menurut saya ya SPX . Pihak shopee bukan nya mempermudah malah menyusahkan .mana kadang gabisa ganti ekspedisi pas cek out,3,76,3.40.11,2024-12-19 02:11:51,"Hi kak, maaf ya buat kakak ga nyaman, terkait kendala aplikasi atau kendala lainnya kakak bisa hubungi DM Social Media kita @Shopee_id/ @Shopeecare. Sehat selalu kak ^TK",2024-12-19 03:09:20,3.40.11
dec287d5-a23a-4e43-82a2-9f49cd577452,ilham agisni (i'amz),https://play-lh.googleusercontent.com/a-/ALV-UjUMqVbGb2iJoKQRrtQSf8HRa2vn36th058QIsbDUVip3N6iKTU-,"Aplikasi shopee sudah bagus, sering juga belanja di shopee. tapi tolonglah kalo bisa kasih batas waktu buat penjual buat pengemasan barang jangan terlalu lama. tertulis di keterangan toko barang sudah siap di serahkan kepada jasa kirim. Tapi di tunggu sampai 5 hari bahkan ada yang 1 minggu masih tetap tidak di serahkan ke pihak jasa kirim. pas mau di batalin karena terlalu lama, malah di tolak oleh pihak penjual dan barang langsung di kirim.",4,0,3.40.11,2024-12-22 12:50:59,"Hai kak, terima kasih ya untuk feedbacknya. Kedepan shopee akan terus berusaha lebih baik lagi agar para pengguna lebih nyaman dalam menggunakan shopee. namun mengenai pesanan kakak agar aku bisa bantu boleh infoin username dan nomor pesanan melalui DM Social Media @Shopee_id ya. Aku tunggu ^CQ",2024-12-22 13:07:11,3.40.11
b81e274a-debd-4bb9-84ff-8a5372384523,AniNur 1234,https://play-lh.googleusercontent.com/a-/ALV-UjUVRAS3zDTENStS22O4c5N6LmvhOhQhkHJA0VN7BWK0bwVIeHI,"I like shopping online at Shopee, huhuhu puas banget pokoknya. Selain harga barang barangnya yang murah, banyak diskonnya juga, untuk ongkir juga ga terlalu mahal walaupun semua tergantung dari mana kita tinggal. Kadang terkendala di pengirimannya aja, kadang terlalu lama, kadang juga cepat, tapi gapapa. Terimakasih Shopee♡",5,576,3.40.11,2024-12-19 00:33:31,"Hallo kak AniNur 1234, makasih ya untuk review dan bintang 5 nya.Semoga Shopee bs selalu memberikan pengalaman yg terbaik utk semua pengguna.Kuy kepoin sosial media resmi shopee biar kakak tau update promo yang saat ini tersedia hehe.Jangan ragu chat aku di dm IG @Shopee_id ya kalo kakak ada pertanyaan atau kendala seputar shopee.Sukses Selalu^YG",2024-12-19 02:42:52,3.40.11
d7984710-6156-411f-b109-cb38a1619374,Desy Giiana,https://play-lh.googleusercontent.com/a/ACg8ocJV3gmV3OeyczCJQrGEZ2-kvZWTaEdIdxSfdxCb1FkHKCCeIQ=mo,"Saya sudah lama pakai apk ini udah berbelanja, semua kebutuhan saya pakai belanja di apk ini, tapi kenapa ya makin lama shope ini aneh, sering stuck, ada beberapa seller besar packingnya sembarangan.. kenapa ga ada perubahan juga walau sudah di ingatkan? Tolong shope yg tegas untuk packing seller apalagi shopemall. Jangan sembarangan sampai barang pada pecah..",2,5,3.39.17,2024-12-17 05:41:43,"Hi kak, maaf buat ketidaknyamanannya. makasih feedbackny yaa karena hal ini akan dijadikan masukan utk shopee akan lebih baik lg.
Agar aku bisa bantu mohon infoin username shopee, nomor pesanan yang terkendala dan detail kendala kamu melalui DM Social Media kita @ShopeeID/@Shopeecare. Sehat selalu dan Terimakasih sudah menghubungi Shopee^GU",2024-12-17 06:35:18,3.39.17
b414112a-148c-4de1-be7e-56811112e733,Ferdi Ferdi,https://play-lh.googleusercontent.com/a/ACg8ocK50mesgQu6s9L_hjhao16OmtmBjRdDDDbmY-lxlCPvx2WZGw=mo,"Shopee Sudah cukup baik, pembelian di Shopee mudah, banyak diskon, free ongkir, tentunya termurah di Shopee. Yg setuju ada pembayaran lewat DANA, selain mempermudah pembayaran, dan gampang juga di pelajari jadi gk terlalu ribet saat mau CO, yg metode pembayaran itu Tf, Shopee juga bisa, mohon di tambahkan fitur ini terimakasih. ⭐⭐⭐⭐⭐",5,692,3.40.11,2024-12-20 05:45:58,"Hai kak, makasih ya bintang 5 dan reviewnya. Terkait feedback dr kakak akan dijadikan evaluasi agar pelayanan dan juga performa Shopee semakin lebih baik lagi ke depannya. Yuk pantau trs aplikasi dan sosial media Shopee biar gak ketinggalan info menarik dari Shopee. Kalo ada pertanyaan terkait Shopee, bisa hubungi DM @shopee_id ya. Stay safe kak^NS",2024-12-20 06:19:43,3.40.11
3b711ecd-92eb-41e6-b1a2-4362387d9f5d,Nurul Nabilah Kusnandi,https://play-lh.googleusercontent.com/a/ACg8ocLQNOjFoeSpDkRIqAwed5Utfr0W_evWyoEJ5Rgq1XDKL1FwO_k=mo,"Shope sekarang jelek bgt, aku pesan barang di tgl kembar smpe seminggu ini belum di krm ke alamat rumah. Malah stuck disitu trs paket nya padhl barang yg saya pesan tidak PO, udh saya komplen pun ttp saja dari pihak shope gada berusaha untuk mempercepat pesanan saya yg sudah lewat estimasi. Sebelumnya saya sllu co ketika ada event lain pun ga ada kendala seperti ini!!!",1,13,3.39.17,2024-12-18 02:14:40,"Hai kak Nurul, maaf ya udh bikin kakak kesal terkait kendala pesanan yg kakak alami. Agar bisa aku bantu cek lebih lanjut, kakak bisa infoin username Shopee dan no pesanan ke DM ke Social Media kita di IG @shopee_id / @shopeecare_id ya, stay safe kaak ^VB",2024-12-18 04:11:29,3.39.17
1dad8b9f-8d74-4a93-b14b-3df41b1fbee5,Luky Kyyyp,https://play-lh.googleusercontent.com/a-/ALV-UjVR5RSMMibZstD0I0-celodoWHAP2MIjamHK-Y3TUmgajq_y6M,"dari aplikasi nya udah bagus, ya intinya gak ada masalah lah di toko2 nya, lengkap gitu, tapi masalah jaringan ini yang saya keselin, saya udah pake wifi yang router nya udah 4G, tetep aja lag jaringannya, padahal saya buka sosial media yang lainnya lancar2 aja, di cek jaringannya juga bagus, download aplikasi cepet, tapi giliran buka shopee kok ngelag gini ya? mohon untuk developer untuk memperbaiki bug jaringan ini, sungguh mengganggu banget, terima kasih",1,149,3.38.35,2024-12-02 07:34:48,"Hi kak, maaf ya udah buat km gak nyaman terkait kendala pada aplikasi kakak. agar aku bisa bantu boleh infoin SS kendala dan jam, tanggal kakak mengalami kendala melalui DM ke  Social Media kita @ShopeeID/@Shopeecare. Aku tunggu ^CQ",2024-12-02 08:13:34,3.38.35
3dcfad4d-6883-4f01-bc0e-2c93fed50254,Dwi Ade Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjV7uwWW8VsFkypo9m_SETuhrC3ZwwS3gNmUDotU42Y-UWryqdEN,"Ya, Meskipun aplikasinya lumayan berat tapi tetap suka belanja disini, cuma saya gasuka nya sama jasa kirim shopee nya sendiri karna biasanya kalau reguler 3-4 hari sampai di tempat. ini malah hampir seminggu kadang juga lebih🙏 semoga bisa menjadi lebih baik lagi",5,0,3.38.35,2024-12-22 22:58:10,"Hi kak, jgn khawatir yaa. mimin infoin, pastiin memori km mencukupi dan km jg bisa Clear Cache. utk kendala km, km bisa mengubah pilihan jasa kirim dgn batas waktu 1 jam setelah status pesanan berubah menjadi “Sedang Dikemas” dan penjual belum memproses pesanan. Pengajuan perubahan pilihan jasa kirim hny bisa dilakukan 1 kali/pesanan.stay safe🙏^FZ",2022-07-18 09:31:16,3.38.35
5fe72259-34f2-4c45-976d-78495d6ed73b,yogi apriansyah,https://play-lh.googleusercontent.com/a-/ALV-UjX3qkBodH_uj3LeKkr8rokGYkBVlQyXV7B0OCaWOWNUA7rTCs4,"Saat akun ada masalah (misal: tidak bisa klaim voucher, tidak bisa klaim koin, tidak bisa menggunakan spaylater), tim costumer servis nya hanya menjelaskan penyebab masalahnya, tapi TIDAK PERNAH MEMBERIKAN SOLUSI ATAU JALAN KELUAR bagaimana caranya menyelesaikan masalah tersebut, atau kapan masalah tersebut akan selesai.",1,1,3.40.11,2024-12-23 06:59:18,"Haiii kak, maaf ya udh buat kecewa trkait kendala yg dialami . Shopee selalu memberikan pelayanan yg terbaik utk semua pengguna. Agar bisa aku bantu bantu pengecekan kendala nya, kakak bisa hubungi aku dgn memberikan username dan deteil kendala di  DM IG @Shopee_id / @Shopeecare_id. Dtunggu ya kak, stay healthy ^XV",2024-12-23 07:27:16,3.40.11
6f479890-d5c3-479a-9c76-d7352fffe0e4,Risna,https://play-lh.googleusercontent.com/a-/ALV-UjURDOyIwcsP_56TdQtmiqYn5eXXBSQyOMLTF9XNzSPwUzKElR0,"Ekspedisi pengiriman shopee express sangat mengecewakan. Saya pesan beberapa paket, ada yang J&T dan pengirimannya selalu sampai ke saya. Sedangkan paket spx, mengecewakan, paling buruk. Paket selalu gagal dikirimkan ke saya, padahal bukan pilihan saya memilih shopee express, tapi memang dari pihak shopee yang memilihkan ekspedisi kurirnya. Ini sudah kali kedua, dengan paket yang sama, saya gagal menerima paket dari shopee express. Hapus aja ekspedisi spx nya, tidak ada gunanya juga di shopee.",1,18,3.39.15,2024-12-16 20:09:47,"Hii kak, makasih ya buat review bintang 5 nya, yuk cek aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @ShopeeID/@Shopeecare. Stay safe 🙏^DQ",2024-07-29 04:11:19,3.39.15
09bf87bd-64d3-4729-8621-70680d1c4f8d,MUHAMMAD YANI,https://play-lh.googleusercontent.com/a-/ALV-UjVMYn-1TjVUu4vdoaORPdM6rF_b4igY9-WIkfQdkFZesjDvuCaV,"applikasi bagus dan sangat membantu,,tapi kebanyakan fiture,penjelajahan di fiture shopee jadi lelet,,terkadang blenk,padahal kuota/signal/dan memori semua mendukung serta aplikasi sudah di perbaharui,,jadi tidak nyaman.",5,579,3.38.35,2024-12-10 16:54:34,"Hi kak, mohon maaf udah bikin ga nyaman terkait kendala aplikasi yang kamu alami. Aku saranin kakak bisa memperbarui aplikasi terlebih dahulu ya kak, kemudian kakak bisa clear cache pada aplikasi. Kalo ada pertanyaan terkait Shopee jangan sungkan DM aku di IG @Shopee_id/@Shopeecare ya, sehat selalu ^BO",2024-12-10 16:18:14,3.38.35
e3a985d7-7946-4f4f-8059-47e3df35f723,Anur (Nui),https://play-lh.googleusercontent.com/a-/ALV-UjW7pdjxlTKuLWUyAJFG4U4NPbEr9dO3p1bkCdaaPYr8Pf4OoRg,"jasa ekspedisi nya banyak di arahkan hanya ke SPX, tidak ada opsi untuk diubah ke ekspedisi lain.. Alhasil pesanan sekarang lama. Masa iya biasa 2-3 hari sampe, sekarang 7-8 hari baru sampe. Saya Usher aktif jadi saya sangat kecewa, kalau begini terus saya pindah lagi ke apk sebelah",1,93,3.38.35,2024-12-17 01:14:12,"Hi kak, maaf ud abikin km kecewa terkait kndala tdk bisa ubah jasa kirim. aku bntu info kalau pembeli bisa memilih jasa kirim yg diinginkan (berdasarkan jasa kirim yang diaktifkan oleh Penjual) hny sblm Pembeli klik Buat Pesanan. untuk aku bntu lbh lanjut boleh infoin username dan detail kndala km via DM ke Sosmed @ShopeeCare ya. aku tnggu kak ^YN",2024-12-17 02:44:28,3.38.35
8a77f51a-c8e8-4133-b9a7-d54f619dcd07,netral hulu,https://play-lh.googleusercontent.com/a/ACg8ocLEkSvbWIkuFNZ9LN4f5I0Hsms67k_eDXMpFBbwL7B7LO4maw=mo,"apk belanja online yang sangat bagus namun sayangnya pengiriman sangat lama dimohon kurirnya dikasih tau lagi cara membedakan titik lokasi dan apa itu tempat kantor atau rumah masa barang saya sudah mau seminggu lebih tidak sampai"" dan malah disortir lagi tolong kurirnya dicari yang bisa membaca dan membedakan patokan alamatnya",1,80,3.39.15,2024-12-10 15:02:36,"Hi kak, mohon maaf udah bikin ga nyaman terkait kendala pesanan yang kamu alami. Supaya bisa aku bantu cek, yuk infoin Username & No.pesanan kamu ke DM IG @Shopee_id/@Shopeecare ya, Aku tunggu ^BO",2024-12-10 16:42:05,3.39.15
0e340d68-d757-4708-8746-eb30ab6d6139,Christian Naibaho,https://play-lh.googleusercontent.com/a-/ALV-UjVrYDLwopNHD_MDDDwL6T604iXVkzhOzzABBaBh0g6L-bPwdZMQ,"Sangat, sangat, dan sangat mengecewakan jasa pengiriman SPX EXPRES. Bahkan merugikan customer. Tolong perbaiki pelayanan jasa pengiriman SPX EXPRES nya!!! Paket saya 1 bulan lebih tidak di antar oleh kurir, padahal sudah sampai di kota saya paketnya! Tetapi kurir malah mengembalikan barang ke penjual dengan alasan ""PAKET DI TOLAK PEMBELI"", PADAHAL KURIR BELUM DATANG MENGANTAR DI ALAMAT SAYA SAMA SEKALI. sungguh kacau kurir SPX, suka membatalkan pengiriman barang customer!! SUNGGUH MENGECEWAKAN!!",1,197,3.38.35,2024-12-13 11:48:54,"Hi kak, maaf ya terkait kendala pesanan yg kamu alami. Agar bisa kami bantu pengecekan kendala kmu, mohon menghubungi kami melalui DM Twitter/IG @Shopee_ID atau Live Chat. Terima kasih ^PK",2024-12-13 13:23:57,3.38.35
c7a08f08-fce0-4ca1-bf0c-15079feaae17,HENDRA IRAWAN MAMAD,https://play-lh.googleusercontent.com/a-/ALV-UjWS_4uUxIFJsV23hVwtXMQEyH0BU2Jhh9MQsilQ4N9EMcR-JnE,Shope parah banget....saya pesan paket Dgn nomor resi 241221CRRYREP5...status nya sudah selesai pesanan diterima.....tapi saya... keluarga..tetangga saya..tidak ada yang merasa menerima paket tersebut.....kurirnya bernama HERYADI...RUPANYA DIKIRIM KE ORANG YANG SALAH.!! Saya sudah mencoba mengajukan pengembalian pesanan ..namun hasilnya mengecewakan baik dari pihak shope..pihak ekspedisi juga sama saja...laporan saya tidak digubris..hasilnya...voucher gratis ongkir+koin shope+uang saya hilang,1,1,3.38.35,2024-12-23 04:05:13,"Hi kak HENDRA IRAWAN MAMAD, maaf ya udah buat kecewa. Shopee selalu memberikan pelayanan yg terbaik untuk semua pengguna. Agar bisa aku bantu pengecekan kendalanya, kakak bisa infoin username ke aku di DM @Shopee_id / @shopeecare_id Ditunggu ya kak, stay healthy ^BZ",2024-12-23 05:51:34,3.38.35
52939b73-cb9a-4f20-9d2c-46bb964b22ec,Fachry Tri Muthasaroh,https://play-lh.googleusercontent.com/a/ACg8ocK58ujRA6EaHv0zGV0Kbkow7AT2bjA9PdDBfZsx7Q_RoAwoUQ=mo,Aplikasi yang bagus tapi tidak untuk splaylater sama spinjam. Tolong untuk diperbaiki apabila pengguna shopee menggunakan spaylater ataupun spinjam telat dalam pembayaran satu hari tolong dikasih toleransi jangan langsung dibekukan karena membuat para pengguna shopee menjadi kecewa,2,5,3.38.35,2024-12-19 04:02:45,"Hi kak. Mohon maaf atas ketidaknyamanannya, kedepannya Shopee akan terus berusaha meningkatkan performa dan layanan Shopee agar bisa memberikan pengalaman lebih baik lagi ya. Terkait kendala kamu boleh infoin detail kendala lebih jelas ke DM sosial media resmi kita di @Shopee_id/@Shopeecare_id ya. Sehat selalu ^VJ",2024-12-19 05:50:29,3.38.35
a82aa88a-ea7f-47a0-b8d5-d3bf09312add,AFr Wiki,https://play-lh.googleusercontent.com/a-/ALV-UjUfxOfrOHQqV2nUoJuRfsONA6BkOecGpTE5WB7rzPExeVKJ-CqF,Live 2 jam dikasih penonton cuma 9 orang! Ga dikasih trafik sama sekali kalo gratisan! Wajib beli promosi berbayar kalo mau penonton. Itu pun mahal banget. 50k ga nyampe 2 jam abis. Semua yg lewat dihitung! Sumut pun lewat dianggap penonton kali.,1,20,3.40.11,2024-12-21 08:53:59,"Hi kak, maaf ya sudah buat kakak gak nyaman terkait kendala yang dialami. Agar bisa aku bantu, kakak bisa infoin ke aku detail kendala kakak melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^XB",2024-12-21 09:19:10,3.40.11
d6628998-9b28-4109-9382-670bb8114cb6,SUNANDI KHOTIMA,https://play-lh.googleusercontent.com/a-/ALV-UjWiKlMlkS4QrDzSGqYiFUDY3ZrS8pcFpNPlETrKSYm_R5BiHf4,"Aplikasi nya bagus,jasa expedisi shopee Skrang "" nya jelek,order dari tanggal 13 sampai tanggal 21 brng blm ada ka kabar Uda 9hari , tolong di perbaiki kedepannya, kalau gak,bisa pada pinda ke aplikasi sebelah.",1,3,3.38.35,2024-12-21 05:04:24,"hai kak, maaf ya udah buat kakak ga nyaman karena kendala pesanan yang belum sampai. biar aku bisa bantu cek, boleh infoin username shopee dan nomor pesanan kakak ke DM @Shopee_id ya. Sehat selalu^YD",2024-12-21 06:15:57,3.38.35
e1adcba4-daf8-4669-a757-83953d58ee3b,Ganda Suganda,https://play-lh.googleusercontent.com/a-/ALV-UjVh_MwOaf_fKSrnXptrlKJo5SfkiWdi9lylDw4QYRcd2tO2fLs,"Shopee ini terlalu banyak banyak video on line sangat memboroskan kuota jadi tidak bisa lama lama cari"" barang dan pengiriman kelamaan barang"" nya mahal lagi coba Vidio nya hilangkan sangat mengganggu buat saya pemborosan danntidak berguna bagi saya",3,3,3.38.35,2024-12-21 10:44:35,"Hai kak, maaf atas ketidaknyamanannya terkait kendala yg dialami. Feedback yg Kakak berikan, akan dijadikan masukan dan evaluasi untuk perbaikan kedepannya kak. Shopee akan selalu mencoba memberikan yang terbaik untuk para penggunanya. Klo ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare ya, sehat selalu^WM",2024-12-21 11:17:05,3.38.35
435d6a5a-50a5-442d-8d27-e87a39d7aca7,Rangga Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocIUtk5_pw5aMKBLolM-VXBkW92vkNd6SUOkgyBk6oicS8XKMQ=mo,"Terimakasih shopee, Uda Nemani belanja online dari 2020 sampai sekarang, tidak ada kendala, saya suka pakai aplikasi shopee bisa cek paket sampai mana, dan udah di gudang mana seperti GPS,, dan saya paling suka aplikasi shopee tidak ribet, saat mau cod dan promo dan diskon banyak, pokoknya shopee paling Best lah sukses selalu shopee🥳🥳",5,6,3.40.11,2024-12-20 13:21:13,"hi kak Rangga Setiawan , makasih banget untuk bintang 5 nya. Semoga Shopee selalu bikin kamu puas dengan layanan dan produknya. Jangan lupa untuk ceki-ceki promo menarik dari shopee terus yaa kak. kalau ada kendala/pertanyaan terkait Shopee kakak bisa DM IG @Shopee_ID / @Shopeecare ya. Happy shopping ^LI",2024-12-20 15:36:30,3.40.11
3f9c07ab-1d4f-4c39-81cc-23859c1c30a1,Andino Maulana,https://play-lh.googleusercontent.com/a/ACg8ocIbl3rkAizV5nzgipwaKic0vmHK-SopD5tdcYz7xklMiWttig=mo,"Iya, saya sangat suka banget aplikasi ini! Mudah-mudahan aplikasi ini bisa akses ya untuk pengguna tunanetra. Karena menu-menunya itu ada yang gak dibacain gitu. Semoga kedepannya Shopee lebih bagus lagi! 😉",5,0,3.40.11,2024-12-23 08:11:43,"Hi kak, makasih yaa buat feedback dan bintang limanya. Tetep setia sama Shopee ya, yuk pantengin terus update-an dari sosmed resminya shopee dan aplikasi shopee yaa. Jika ada kendala/pertanyaan lainnya bisa DM IG @Shopee_id/@Shopeecare_id yaa kak. Have a nice day ^NZ",2024-12-23 09:14:17,3.40.11
f7c5f44b-3cae-4207-92f7-8e4c68c274e3,Muhamad Patiran,https://play-lh.googleusercontent.com/a/ACg8ocIRboa3-Cnv11gp8NM-LpgSBQmQdBETzmmcCvb9T11rRilWsg=mo,"Sangat cepat pengirimannya, kalau barang"" yg kecil ..walau saya di Papua barat ,,,,hanya saya blm coba pesan barang yg besar dan berat apakah sama atau tdk,,,,,Shopee sebenarnya sdh sangat membantu kita untuk mencari barang kebutuhan yg tdk ada di kota kami dan atau dengan harga sangat murah ,,,,,Terimakasih Shopee...🙏",4,9,3.40.11,2024-12-19 23:07:24,"Hai kak, makasih banget ya kak untuk bintang dan reviewnya. Supaya aku semangat boleh dong tambahin satu bintangnya. Dan jangan lupa pantau terus sosmed resmi dan aplikasi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh hubungi aku ke DM @shopee_id / @shopeecare ya. Stay safe kak ^NS",2024-12-20 01:16:15,3.40.11
b77a8574-a4cb-4576-aae8-7620e9c056fe,VAN C.D.T,https://play-lh.googleusercontent.com/a/ACg8ocIOv8lKLzJivleg-O8kR1ozVsGarNPsS03bFZv_aB304fnD_w=mo,"Ekspedisi lemot, uda seminggu barang blm dikirim. Update pengiriman barang belum bergerak sama sekali,Pdahal pesanan yang baru pesen tgl 15 aja udah sampai, ini kog gak ada update sama sekali. Alasan ini itu bla blaa. Klo ndak bisa bertanggung jawab ato konsisten pada pengiriman mending gak usah ada SPX sekalian, biar konsumen bisa milih sendiri ekspedisi yg terbaik. Bukan malah ngeharusin pkai SPX dengan menghilangkan opsi ekspedisi lain tapi pelayanan BURUK. SUNGGUH IRONIS",1,56,3.39.17,2024-12-18 13:59:44,"Hai kak, maaf ya udah buat ngga nyaman terkait kendala pengiriman pesanan kakak. Agar bisa aku bantu, boleh kakak infoin username dan nomor pesanan kakak ke DM IG @Shopee_id / @Shopeecare ya. aku tunggu kak, sehat selalu ^EZ",2024-12-18 13:32:17,3.39.17
c5067d90-9e5b-4e8d-bcd0-a67a8a274b3a,Berkat Tercurah,https://play-lh.googleusercontent.com/a-/ALV-UjX-6W7CgMMLq2sAdIJRFS8-zeNLtMF_ShOJMj_dqAeC9lZ-ayM,"Kurir spx nya nyebelin kalau tidak tahu alamat atuh WA pembeli kek jangan langsung buat alasan alamat tidak ditemukan padahal alamatnya jelas banget,bisa bisanya dibilang alamat tidak ditemukan.. Sedangkan saya belanja selalu pake alamat itu dan barang selalu sampai,, pokoknya komochi kurirnya😠",3,5,3.39.17,2024-12-18 11:09:10,,,3.39.17
7d909d7c-93f0-46d5-8570-ed044e3fc47b,Friz Trooperz,https://play-lh.googleusercontent.com/a-/ALV-UjVUCfeQgxEo099QLQ1LA1ymifvlNwQXSEWC4IZnLwecohFbTvAE,"Gratis ongkir hanya berlaku untuk kurir rekomendasi, yg mana seringkali berujung terpilihnya SPX. ❎ Jelas, buyer masih bisa memilih ekspedisi yg diinginkan. Tapi kalau gratis ongkir cuma berlaku pada kurir rekomendasi, yg mana —bisa saja— berakhir pada ekspedisi yg reputasi dan pelayanannya tidak begitu baik di kota buyer, buyer terpaksa mempertaruhkan nasib paketnya.",1,407,3.36.19,2024-10-27 18:02:43,"Hai kak, sorry banget udah bikin bete. Ada kendala apa nih? skuy kamu bisa buka pusat bantuan lewat aplikasi Shopee loh utk dapetin info seputar Shopee. Kalo ada yg ngebingungin colek mimin lewat sosmed Shopee DM IG ShopeeID ya. Moga kendalanya cepat seelsai 🙏",2024-04-28 19:14:54,3.36.19
fd0f2f70-a02c-4f8e-b509-0ab8d54c467d,Van. Nimoniants,https://play-lh.googleusercontent.com/a-/ALV-UjXT4HZ577LWRJXLTAwzrJ0VR8N1pUxJ8ex6XrfX-h3IYFr9BT1P,"akhir akhir ini kalau pesan paket di shopee nyampe nya kelamaan banget, kadang kadang 2 mingguan baru nyampe kalau gk 1 minggu lebih lah. gimana nih min ? kok bisa gitu keburu paket nya pengen di pake buat liburan😄🗿",4,0,3.40.11,2024-12-23 07:00:46,,,3.40.11
fe135c21-0851-452a-bdb8-4ed7873193cf,Yon ZA,https://play-lh.googleusercontent.com/a/ACg8ocIJMX7qxWDLJhnf0zLEMJBqHDNck5S4dzRaEs2IsPDnR1pCOg=mo,Secara aspek keseluruhannya memang sudah bagus. Saya hanya kasih saran untuk selalu meningkatkan performa aplikasinya. Soalnya saya coba install di hp lama saya sudah mulai lemot dan macet². Saya harap semoga bisa di optimalkan lagi walau sedikit demi sedikit. Sekian dari saya Terimakasih 🙏,5,642,3.38.35,2024-12-10 05:02:25,,,3.38.35
